sentiment,review
-1,"['manag', 'rude', 'everi', 'time', 'tri', 'talk', 'would', 'cut']"
-1,"['worst', 'mcdonald', 'ever', 'well', 'guess', 'worst', 'peopl', 'insid']"
-1,"['wait', 'way', 'long', 'ice', 'cream']"
-1,"['spici', 'bbq', 'chicken', 'sando', 'bun', 'firm', 'go', 'chick', 'fila']"
-1,"['microwav', 'breakfast', 'burrito', 'steam', 'stuck', 'wrapper', 'good']"
-1,"['roach', 'somebodi', 'call', 'health', 'depart', 'told', 'manag', 'act', 'normal', 'disgust']"
-1,"['went', 'tea', 'self', 'servic', 'counter']"
-1,"['receiv', 'bottom', 'bun', 'full', 'greas']"
-1,"['rd', 'time', 'mayb', 'get', 'right']"
-1,"['new', 'chicken', 'delux']"
-1,"['rude', 'employe', 'terribl', 'servic']"
-1,"['never', 'yuck', 'nasti', 'catch', 'drift']"
-1,"['beef', 'hamburg', 'small']"
-1,"['terribl', 'custom', 'servic']"
-1,"['place', 'lack', 'custom', 'servic']"
-1,['rude']
-1,"['aw', 'custom', 'servic']"
-1,['junk']
-1,"['open', 'hour']"
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,"['greasi', 'left', 'feel', 'sick', 'staff', 'terribl', 'attitud']"
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,['terribl']
-1,"['rude', 'staff', 'happen', 'night', 'ago', 'dine', 'upstair', 'famili', 'guest', 'anoth', 'tabl', 'spanish', 'speak', 'ladi', 'staff', 'told', 'us', 'arrog', 'leav', 'alreadi', 'close', 'could', 'inform', 'us', 'nicer', 'way', 'went', 'new', 'custom', 'still', 'come']"
-1,"['came', 'mcdonald', 'last', 'night', 'april', 'th', 'night', 'staff', 'extrem', 'rude', 'especi', 'older', 'ladi', 'spoke', 'spanish', 'look', 'review', 'show', 'time', 'yell', 'make', 'rude', 'gestur', 'act', 'extrem', 'bother', 'even', 'work', 'disrespect', 'mani', 'custom', 'includ', 'partner', 'twice', 'intoler', 'eat', 'took', 'elsewher', 'restroom']"
-1,"['honest', 'fan', 'fast', 'realli', 'eat', 'run', 'choic', 'realli', 'appreci', 'mc', 'donald', 'opportun', 'use', 'bathroom', 'conveni', 'peopl', 'spend', 'lot', 'time', 'road', 'also', 'believ', 'go', 'place', 'leav', 'better', 'found', 'said', 'locat', 'last', 'night', 'pm', 'use', 'bathroom', 'bathroom', 'locat', 'second', 'floor', 'part', 'room']"
-1,"['dominican', 'ladi', 'need', 'get', 'fire', 'asap', 'rocki']"
-1,"['expect', 'much', 'mcdo', 'alf', 'particular', 'low', 'nd', 'floor', 'close']"
-1,"['worst', 'mcdonald', 'ever', 'made', 'show', 'receipt', 'use', 'disgust', 'bathroom', 'could', 'least', 'clean', 'month', 'also', 'everyon', 'rude', 'could', 'custom', 'pay', 'bill', 'go']"
-1,"['server', 'unnecessari', 'nasti', 'attitud', 'ask', 'nice', 'put', 'ketchup', 'packet', 'bag', 'threw', 'counter', 'proceed', 'speak', 'spanish', 'anoth', 'employe', 'never', 'visit', 'locat']"
-1,"['peopl', 'reli', 'place', 'mcdonald', 'fast', 'restaur', 'nyc', 'restroom', 'use', 'whatev', 'reason', 'restroom', 'close']"
-1,"['locat', 'cannot', 'order', 'app', 'idea']"
-1,"['long', 'line', 'slow', 'servic', 'peopl', 'hang', 'tabl', 'just', 'hang']"
-1,"['stop', 'bathroom', 'break', 'road', 'hour', 'got', 'back', 'bathroom', 'girlfriend', 'turn', 'refus', 'allow', 'began', 'rais', 'voic', 'close', 'went', 'said', 'custom', 'tri', 'tell', 'show', 'unopen', 'said', 'give', 'money', 'back', 'let', 'use', 'br', 'appar', 'play', 'game', 'bathroom', 'mani', 'homeless', 'peopl', 'around', 'even', 'ask', 'money', 'insid', 'leav']"
-1,"['rent', 'cop']"
-1,"['coke', 'avail', 'hour', 'close', 'mc', 'donald', 'washroom', 'alreadi', 'close', 'servic', 'slow']"
-1,"['unless', 'chang', 'prepar', 'process', 'burger', 'undercook', 'kiosk', 'order', 'limit']"
-1,"['supervisor', 'manag', 'rude', 'friend', 'morn', 'treat', 'coffe', 'treat', 'us', 'homeless', 'rush', 'us', 'say', 'minut', 'wait', 'sign', 'sight', 'state', 'start', 'buy', 'someth', 'els', 'instead', 'il', 'pray', 'instead', 'left', 'would', 'never', 'spend', 'anyth', 'els', 'locat']"
-1,"['know', 'hard', 'work', 'servic', 'industri', 'seem', 'need', 'educ', 'custom', 'look', 'tone', 'action', 'felt', 'forc', 'work', 'even', 'though', 'want', 'work', 'custom', 'must', 'continu', 'keep', 'store', 'open', 'keep', 'job']"
-1,"['horribl', 'custom', 'servic', 'dri', 'nugget', 'fresh', 'cold', 'pull', 'wait', 'minut', 'fresh', 'nugget', 'im', 'still', 'line', 'wait']"
-1,"['servic', 'terribl', 'mcdonald', 'bad', 'call', 'racist', 'meet', 'kind', 'execut', 'manag', 'think', 'execut', 'compani', 'come', 'manag', 'never', 'go']"
-1,"['attent', 'place', 'horribl', 'serv', 'staff', 'realli', 'rude', 'unfriend', 'recommend', 'go', 'branch', 'mc', 'donald', 'experi', 'stress']"
-1,"['expect', 'much', 'visit', 'mcdonald', 'locat', 'certain', 'worst', 'visit', 'citi', 'employe', 'incred', 'rude', 'fail', 'get', 'either', 'order', 'correct', 'seem', 'consist', 'encamp', 'homeless', 'near', 'entranc', 'staff', 'seem', 'care']"
-1,"['place', 'smell', 'horribl', 'bought', 'french', 'hot', 'tea', 'omg', 'eat', 'french', 'bec']"
-1,"['manag', 'rude']"
-1,"['woman', 'staff', 'block', 'bathroom', 'made', 'us', 'pay', 'use', 'bathroom', 'ask', 'much', 'said', 'know', 'disgust', 'recommend', 'come', 'ever']"
-1,"['poor', 'secur', 'locat', 'imposs', 'go', 'without', 'harass', 'peopl', 'ask', 'money', 'staff', 'even', 'tri', 'ask', 'leav']"
-1,"['woman', 'behind', 'counter', 'rude']"
-1,"['bad', 'servic', 'atm', 'machin', 'fraud', 'awar', 'chip', 'card', 'reader', 'slot', 'scan', 'card', 'bank', 'info']"
-1,"['place', 'absolut', 'pit', 'never', 'experienc', 'poor', 'manag', 'space', 'hold', 'patron', 'definit', 'capac', 'three', 'floor', 'yet', 'dad', 'autist', 'daughter', 'eat', 'corner', 'slave', 'see', 'daughter', 'routin', 'use', 'get', 'happi', 'meal', 'sit', 'eat', 'locat']"
-1,"['enter', 'restaur', 'immedi', 'black', 'guy', 'black', 'cloth', 'told', 'rude', 'attitud', 'need', 'buy', 'someth', 'tell', 'ok', 'start', 'watch', 'menu', 'minut', 'later', 'guy', 'rude', 'attitud', 'rais', 'voic', 'told', 'buy', 'anyth', 'right', 'away', 'need', 'leav', 'build', 'far', 'worst', 'experi', 'fast', 'life']"
-1,"['servic', 'suck', 'custom', 'servic', 'need', 'definit', 'improv', 'worker', 'tabl', 'dirti', 'ask', 'worker', 'wipe', 'tabl', 'famili', 'could', 'eat', 'told', 'therefor', 'went', 'got', 'napkin', 'clean', 'tabl', 'stood', 'around', 'first', 'last', 'visit', 'mention', 'visitor', 'anoth', 'state']"
-1,"['disgust', 'unclean', 'visit']"
-1,"['bewar', 'hour', 'stop', 'sever', 'time', 'earli', 'hour', 'door', 'lock', 'worker', 'insid', 'even', 'come', 'door', 'yell', 'oclock', 'much', 'hour', 'open', 'surround', 'homeless', 'peopl', 'insid', 'might', 'well', 'turn', 'homeless', 'shelter']"
-1,"['order', 'piec', 'chicken', 'nugget', 'get', 'room', 'open', 'box', 'find', 'rip', 'check', 'leav', 'also', 'employe', 'may', 'follow', 'outsid', 'say', 'insult', 'toward', 'even', 'patient', 'wait']"
-1,"['cashier', 'success', 'scam', 'chang', 'well', 'guess', 'need', 'money', 'meager', 'chang', 'idea', 'would', 'scam', 'pay', 'custom', 'never', 'come', 'back', 'ever', 'worst', 'experi', 'ever']"
-1,"['aw', 'place', 'visit', 'ugli', 'new', 'york', 'citi', 'wast', 'time']"
-1,"['unpleas', 'pickup']"
-1,"['map', 'said', 'place', 'open', 'hour', 'came', 'find', 'door', 'lock', 'bunch', 'peopl', 'casual', 'hang', 'eat', 'drink', 'insid', 'staff', 'told', 'us', 'close', 'even', 'though', 'suppos']"
-1,"['disabl', 'stand', 'point', 'would', 'ideal', 'dine', 'experi', 'design', 'area', 'wheelchair', 'custom', 'staff', 'equip', 'handl', 'wheelchair', 'custom', 'area', 'someon', 'wheelchair', 'chair', 'could', 'sit', 'next', 'entranc', 'bathroom', 'order', 'kisco', 'quit', 'popular', 'wait', 'area', 'set', 'custom', 'wait', 'order']"
-1,"['may', 'order', 'coffe', 'use', 'onlin', 'app', 'went', 'locat', 'pick', 'order', 'employe', 'cashier', 'want', 'give', 'order', 'see', 'screen', 'show', 'see', 'onlin', 'receipt', 'includ', 'number', 'order', 'paid', 'use', 'bank', 'account', 'ask', 'help', 'check', 'system', 'make', 'sure', 'want', 'help', 'wait', 'min', 'show', 'screen']"
-1,"['code', 'bathroom', 'walk', 'second', 'floor', 'horribl', 'custom', 'servic', 'rudest', 'peopl', 'ever']"
-1,"['hard', 'give', 'star', 'didnt', 'get', 'eat', 'advertis', 'open', 'hrs', 'close', 'x', 'tri', 'go', 'weekend', 'dissatisfi']"
-1,"['forc', 'buy', 'someth', 'use', 'restroom', 'smh', 'understand', 'busi', 'realli', 'thank', 'plus', 'manag', 'rush', 'everyon']"
-1,"['garbag', 'imagin']"
-1,"['worst', 'ever', 'world', 'alreadi', 'spend', 'dollar', 'coffe', 'wait', 'friend', 'manag', 'insult', 'told', 'go', 'outsid', 'wasnt', 'consum', 'friend', 'came', 'time', 'made', 'us', 'favour', 'let', 'us', 'eat', 'spend', 'dollar', 'hour', 'told', 'us', 'go', 'eat', 'minut', 'whole', 'time', 'shop', 'half', 'empti', 'next', 'tabl', 'guy', 'eat', 'duck', 'home', 'coka', 'cola', 'told', 'anyth', 'dont', 'go']"
-1,"['clean', 'fountain', 'drink', 'bottl', 'ripoff']"
-1,"['never', 'gave', 'drink', 'order', 'gave', 'wrong', 'one', 'never', 'bother', 'rectifi', 'complaint', 'disorgan', 'woman', 'complain', 'bad', 'manner', 'good', 'custom', 'servic', 'skill']"
-1,"['rainstorm', 'insid', 'wet', 'dirti', 'also', 'crowd', 'lot', 'tourist', 'peopl', 'come', 'tri', 'use', 'bathroom', 'free', 'imposs', 'find', 'place', 'sit', 'eat', 'snack']"
-1,"['gave', 'star', 'doesnt', 'zero', 'star', 'sure', 'place', 'star', 'never', 'step', 'nasti', 'place', 'ever', 'first', 'time', 'go', 'china', 'town', 'realli', 'use', 'br', 'also', 'want', 'thank', 'god', 'use', 'rest', 'room', 'first', 'place', 'look', 'clean', 'year', 'bet', 'rat', 'leav', 'cant', 'pictur', 'sure', 'still', 'open', 'peopl', 'order', 'dnt', 'look', 'br', 'yall', 'regret', 'eat']"
-1,"['place', 'use', 'great', 'beggar', 'homeless', 'taken', 'almost', 'entir', 'nd', 'floor', 'place', 'smell', 'horrid', 'employe', 'rude', 'take', 'long']"
-1,"['bad', 'servic', 'even', 'slow', 'machin', 'never', 'work']"
-1,"['eat', 'shame', 'take', 'home', 'dont', 'even', 'eat', 'insid', 'mcdonald', 'ive', 'never', 'seen', 'mcdonald', 'homelesa', 'shelter', 'right', 'said', 'eat', 'homeless', 'peopl', 'camp', 'upstair', 'dine', 'area', 'home', 'btw', 'reek', 'piss', 'upstair']"
-1,"['sad', 'state', 'affair', 'buy', 'ice', 'cream', 'sunda', 'get', 'access', 'bathroom', 'sunda', 'prepar', 'wrong', 'hot', 'fudg', 'suppos', 'get', 'dump', 'top', 'ice', 'cream', 'gotta', 'day', 'train', 'bathroom', 'clear', 'clean', 'week']"
-1,"['employe', 'polit', 'speak', 'english', 'rude', 'costum', 'manag', 'gm', 'help', 'costum']"
-1,"['pop', 'drink', 'pass', 'time', 'appoint', 'charg', 'phone', 'noth', 'work', 'homeless', 'peopl', 'skatter', 'everywher', 'eat', 'ketchup', 'packet', 'pass']"
-1,"['canal', 'street', 'must', 'avoid', 'homeless', 'peopl', 'hour', 'harass', 'pay', 'custom', 'aggress', 'bum', 'peopl', 'chang', 'bathroom', 'smell', 'last', 'rose', 'summer', 'next', 'breakfast', 'lunch', 'anywher', 'folk']"
-1,"['say', 'hrs', 'show']"
-1,"['beef', 'break', 'know', 'get', 'got', 'big', 'mac', 'crave', 'year', 'surpris', 'see', 'small', 'parti', 'moment', 'thought', 'meat', 'small', 'lettuc', 'hid', 'didnt', 'big', 'mac', 'tast']"
-1,[]
-1,"['went', 'got', 'quarter', 'pounder', 'red', 'middl', 'said', 'pain', 'get', 'anoth', 'get', 'guy', 'threw', 'greas', 'trap', 'cook', 'horribl', 'couldnt', 'eat', 'go']"
-1,"['call', 'go', 'order', 'sudden', 'hear', 'shut', 'phone', 'sever', 'time', 'tri', 'call', 'tell', 'happen', 'hung', 'even', 'care']"
-1,"['came', 'place', 'order', 'number', 'meal', 'tonight', 'cashier', 'spoke', 'rude', 'call', 'papi', 'realli', 'offend', 'tone', 'frank', 'never', 'dine', 'establish']"
-1,"['place', 'aw', 'worker', 'attitud', 'made', 'year', 'old', 'cousin', 'throw', 'time', 'friend', 'stomach', 'caus', 'diarrhea']"
-1,"['insan', 'rude', 'terribl', 'custom', 'servic']"
-1,"['disgust', 'place', 'bathroom', 'overflow', 'dont', 'take', 'care', 'place', 'dont', 'even', 'want', 'guess', 'go', 'kitchen']"
-1,"['poor', 'servic', 'bad', 'place']"
-1,"['alway', 'incomplet', 'order', 'u', 'order', 'cream', 'equal', 'order', 'never', 'give', 'u', 'ask', 'ignor']"
-1,"['extrem', 'rude', 'staff', 'think', 'much', 'peopl', 'seem', 'total', 'exploit', 'horribl', 'hong', 'kong', 'boss', 'piti']"
-1,"['know', 'could', 'give', 'start', 'less', 'secur', 'establish', 'rude', 'non', 'friend', 'cruel', 'person', 'felt', 'complet', 'unsaf', 'person', 'around', 'heckl', 'act', 'seat', 'reserv', 'establish', 'sing', 'tap', 'foot', 'mad', 'man', 'safe', 'avoid', 'restaur', 'want', 'suffer', 'racist', 'encount', 'deepli', 'disappoint', 'establish', 'would', 'hire', 'peopl', 'guy']"
-1,"['appar', 'peopl', 'permit', 'go', 'washroom', 'clean', 'reset', 'prior', 'order', 'hot', 'agre', 'store', 'polici', 'manag', 'acknowledg', 'beyond', 'smirk', 'ask', 'permiss', 'said', 'noth', 'worker', 'behind', 'counter', 'restat', 'polici', 'quarter', 'mile', 'away', 'prefer', 'sequenc', 'work', 'golden', 'liter', 'stupid', 'polici', 'implement', 'store', 'manag']"
-1,"['secur', 'nice', 'open', 'door', 'sister', 'enter', 'got', 'line', 'make', 'purchas', 'sister', 'went', 'use', 'bathroom', 'inform', 'worker', 'manag', 'sit', 'harass', 'receipt', 'use', 'bathroom', 'worker', 'hard', 'work', 'ladi', 'sit', 'ask', 'receipt', 'custom', 'restroom']"
-1,"['dirtiest', 'worst', 'citi', 'absolut', 'abysm', 'wait', 'time', 'overwork', 'understaf', 'worker', 'horribl', 'manag', 'particular', 'manag', 'think', 'ecuadorian', 'need', 'replac', 'fire', 'rude']"
-1,"['girlfriend', 'friend', 'visit', 'establish', 'around', 'african', 'american', 'worker', 'grey', 'shirt', 'male', 'braid', 'hair', 'incred', 'racist', 'friend', 'use', 'asian', 'accent', 'talk', 'origin', 'side', 'took', 'regist', 'cowork', 'purpos', 'intent', 'complet', 'racist', 'spoke', 'asian', 'accent', 'ridicul', 'race', 'tell', 'serv', 'extra', 'happen', 'employe', 'laugh', 'eg', 'girlfriend', 'friend', 'felt', 'unsaf', 'especi', 'late', 'night', 'tri', 'file', 'polic', 'report', 'today', 'local', 'precinct', 'hope', 'employe', 'face', 'consequ']"
-1,"['order', 'machin', 'broken', 'cashier', 'line', 'move', 'incred', 'slow', 'refus', 'refil', 'ice', 'tea', 'even', 'though', 'drink', 'refil', 'machin', 'price', 'expens']"
-1,"['went', 'nye', 'prior', 'ball', 'drop', 'surpris', 'thing', 'homeless', 'folk', 'insid', 'store', 'walk', 'smoke', 'next', 'us', 'prepar', 'eat', 'homeless', 'guy', 'even', 'ask', 'someon', 'next', 'us', 'felt', 'much', 'rd', 'world', 'countri', 'experi', 'tabl', 'dirti', 'well', 'mayb', 'need', 'hire', 'peopl', 'clean', 'custom', 'french', 'cold', 'well', 'probabl', 'heat', 'long', 'time', 'ago', 'also', 'store', 'associ', 'provid', 'tray', 'custom', 'go', 'sit', 'eat', 'insid', 'store', 'instead', 'paper', 'packet', 'takeout']"
-1,"['horribl', 'custom', 'servic', 'especi', 'manag', 'treat', 'everyon', 'lower', 'consider', 'whatsoev', 'wait', 'mi']"
-1,"['horribl', 'peopl', 'around', 'cough', 'got', 'refund', 'asap', 'get', 'sick', 'give', 'front', 'cough', 'without', 'cover', 'mouth', 'cough', 'spread', 'make', 'make', 'make', 'sens', 'sad', 'peopl', 'need', 'better', 'busi', 'way', 'would', 'want', 'anyon', 'establish', 'point', 'mask', 'chin', 'woman', 'mask', 'kept', 'cough', 'everi', 'minut', 'sound', 'cough', 'lung', 'wa']"
-1,"['worst', 'experi', 'mcdonald', 'rude', 'secur', 'lot', 'homeless', 'peopl', 'worri', 'famili']"
-1,"['employe', 'disgust', 'rude', 'attitud', 'liter', 'everi', 'time', 'often', 'pure', 'convienc', 'ie', 'way', 'job', 'need', 'eat', 'grab', 'terribl', 'cup', 'coffe', 'basic', 'desper', 'smh', 'part', 'digress', 'rude', 'make', 'mistak', 'basic', 'oh', 'well', 'problem', 'attitud', 'stingi', 'sugar', 'sweeten', 'also', 'serv', 'cold', 'bun', 'without', 'beef', 'smh']"
-1,"['rude', 'secur', 'came', 'buy', 'coffe', 'use', 'restroom', 'prefer', 'use', 'restroom', 'first', 'yell', 'put', 'flash', 'lighter', 'direct', 'face', 'buy', 'coffe', 'first', 'prefer', 'go', 'restroom', 'coffe', 'leav', 'tabl', 'expect', 'someon', 'spit']"
-1,"['manag', 'secur', 'gard', 'work', 'extrem', 'unpleas', 'scream', 'us', 'store', 'dirti', 'health', 'hazard', 'go']"
-1,"['peopl', 'work', 'back', 'cash', 'close', 'enough', 'peopl', 'use', 'machin', 'order', 'wait', 'min', 'mcflurri', 'manag', 'asham', 'help', 'employe']"
-1,"['employe', 'make', 'mani', 'mistak', 'patron', 'hang', 'mani', 'addict']"
-1,"['male', 'cashier', 'lazi', 'rude', 'tri', 'charg', 'higher', 'price', 'hamburg', 'order', 'cold', 'cold', 'wors', 'contain', 'extra', 'pickl', 'request', 'time', 'yes', 'x', 'appl', 'pie', 'cold', 'wors', 'clear', 'sit', 'day', 'cook', 'spit', 'garbag', 'less', 'bite', 'chicken', 'sandwich', 'hot', 'either', 'wors', 'waaaay', 'over', 'smear', 'unhealthi', 'mayo', 'threw', 'away', 'suffer', 'poison', 'far', 'worst', 'fast', 'restaur', 'experi', 'ever', 'life', 'cost', 'whop', 'dollar', 'cent', 'want', 'refund', 'pleas', 'final', 'crowd', 'mcdonald', 'filthiest', 'dirtiest', 'ever', 'sad', 'disappoint', 'respect', 'submit', 'timothi', 'ernest']"
-1,"['morn', 'tri', 'order', 'biscuit', 'hashbrown', 'everi', 'day', 'today', 'ladi', 'lost', 'mind', 'told', 'use', 'big', 'screen', 'order', 'get', 'receipt', 'noth', 'stand', 'want', 'take', 'order', 'keep', 'tell', 'use', 'screen', 'refus', 'help', 'verbal', 'confront', 'left', 'without', 'breakfast', 'peopl', 'keep', 'work', 'well', 'known', 'establish', 'loos', 'get', 'defam', 'good', 'name', 'peopl', 'teach', 'manner', 'behav', 'peopl', 'ho', 'come', 'restaur', 'good', 'time', 'act', 'homeless', 'person', 'hope', 'someth', 'incid', 'good', 'day', 'good', 'day', 'continu', 'think', 'happen', 'morn', 'place']"
-1,"['custom', 'servic', 'good', 'big', 'rat', 'outsid']"
-1,"['aw', 'experi', 'locat', 'member', 'secur', 'staff', 'hire', 'keep', 'custom', 'employe']"
-1,"['disgust', 'place', 'bunch', 'crack', 'head', 'insid', 'fight', 'yell', 'order', 'coffe', 'drinkabl']"
-1,"['meal', 'time', 'limit', 'pleas', 'post', 'clear', 'tabl', 'instead', 'let', 'staff', 'drive', 'peopl', 'away', 'even', 'finish', 'drink', 'guest', 'civil', 'staff']"
-1,"['rude', 'staff', 'talk', 'without', 'pay', 'attent', 'work', 'alway', 'get', 'sandwich', 'wrong', 'dirti', 'place', 'close']"
-1,"['poor', 'servic', 'anxious', 'go', 'toilet', 'ask', 'secur', 'provid', 'receipt', 'first', 'otherwis', 'would', 'allow', 'go', 'toilet', 'secur', 'attitud', 'bad', 'n', 'know', 'racial', 'discrimin', 'want', 'buy', 'two', 'burger']"
-1,"['rude', 'worker', 'even', 'let', 'go', 'toilet']"
-1,"['appar', 'bouncer']"
-1,"['disgust', 'bought', 'mold']"
-1,"['patient', 'place', 'understand', 'tough', 'area', 'work', 'work', 'near', 'restaur', 'point', 'close', 'earli', 'random', 'unaccept', 'gambl', 'littl', 'time', 'break', 'site', 'say', 'hour', 'still', 'dine', 'secur', 'dodg', 'seedi', 'type', 'issu']"
-1,"['never', 'seen', 'disgrac', 'servic', 'life', 'worker', 'rude', 'woman', 'cash', 'regist', 'stand', 'get', 'work', 'treat', 'custom', 'dog']"
-1,"['despit', 'fact', 'front', 'sign', 'explicit', 'say', 'open', 'uneth', 'keep', 'door', 'tide', 'shut', 'insid', 'base', 'made', 'rule', 'show', 'proof', 'order', 'phone', 'even', 'phone', 'dead', 'middl', 'night', 'starv', 'still', 'let', 'simpli', 'walk', 'insid', 'order', 'everyon', 'els', 'america', 'place', 'bad', 'busi', 'bother']"
-1,"['terribl', 'experi', 'filthi', 'soda', 'staff', 'could', 'ruder', 'tri']"
-1,"['secur', 'worker', 'said', 'could', 'eat', 'insid', 'disrespect', 'start', 'take', 'video', 'us', 'make', 'rude', 'comment', 'made', 'us', 'go', 'outsid', 'sever', 'thunderstorm', 'purchas', 'sign', 'say', 'anyth', 'eat', 'insid', 'restaur', 'guy', 'power', 'trip', 'probabl', 'upset', 'life', 'suck']"
-1,"['dirti', 'broken', 'tabl', 'bench']"
-1,"['stank', 'facil', 'even', 'serv']"
-1,"['horribl', 'avoid', 'place', 'night', 'unsaf', 'panhandl', 'counter', 'hooligan', 'take', 'second', 'readi', 'pick', 'even', 'call', 'number', 'staff', 'secur', 'could', 'care', 'less']"
-1,"['repeat', 'go', 'worst', 'mc', 'citi', 'everi', 'morn', 'never', 'mobil', 'regist', 'inconveni', 'open']"
-1,"['supervisor', 'mean', 'person', 'everi', 'time', 'argument', 'somebodi', 'get', 'hurt', 'realli', 'incompet', 'lie', 'look', 'latest', 'news', 'find', 'tha', 'first', 'client', 'end', 'secur', 'harm', 'peopl', 'sorri', 'say', 'su', 'manag', 'mcdonald', 'younger', 'better', 'way', 'handl', 'situat']"
-1,"['payment', 'warn', 'non', 'american', 'foreign', 'run', 'restaur', 'mcdonald', 'unit', 'state', 'accept', 'discov', 'card', 'payment']"
-1,"['could', 'give', 'zero', 'star', 'would', 'place', 'suppos', 'open', 'hour', 'tell', 'midnight', 'close', 'tie', 'door', 'shut', 'look', 'sweater', 'place', 'order']"
-1,"['worst', 'servic', 'ever', 'experienc', 'order', 'thing', 'cashier', 'decid', 'sell', 'doubl', 'thought', 'better', 'ask', 'money', 'back', 'angel', 'shift', 'manag', 'rude', 'verbal', 'physic', 'never', 'go', 'establish']"
-1,"['encount', 'came', 'locat', 'today', 'trash', 'bag', 'wrap', 'around', 'door', 'secur', 'guard', 'stop', 'ppl', 'come', 'instead', 'safe', 'warm', 'locat', 'order', 'pickup', 'wait', 'danger', 'avenu', 'nyc', 'took', 'sweet', 'time', 'make', 'order', 'minut', 'make', 'breakfast', 'wait', 'danger', 'street', 'absolut', 'appal']"
-1,"['care', 'maintain', 'social', 'distanc', 'encourag', 'sign', 'howev', 'natur', 'area', 'poor', 'get', 'poorer', 'homeless', 'get', 'braver', 'sever', 'time', 'wait', 'line', 'order', 'pick', 'seem', 'homeless', 'desper', 'peopl', 'came', 'beg', 'pretend', 'order', 'appear', 'case', 'custom', 'disturb', 'say', 'least', 'top', 'meal', 'order', 'cold', 'french', 'limp', 'cold', 'would', 'never', 'go']"
-1,"['slow', 'late', 'night', 'weekend', 'worker', 'especi', 'femal', 'worker', 'seem', 'wanna', 'work', 'high', 'doubt']"
-1,"['full', 'dropout', 'take', 'care']"
-1,"['purchas', 'sandwich', 'today', 'got', 'mcchicken', 'mcdoubl', 'use', 'dollar', 'menu', 'menu', 'mcchicken', 'mayo', 'far', 'side', 'wrapper', 'top', 'bun', 'almost', 'none', 'sandwich', 'ate', 'though', 'tast', 'funni', 'mcdoubl', 'absolut', 'terribl', 'bread', 'stale', 'hard', 'meat', 'cold', 'bad', 'eat', 'threw', 'away', 'wish', 'could', 'get', 'money', 'back', 'failur', 'point']"
-1,"['alway', 'come', 'get', 'someth', 'quick', 'work', 'drive', 'crazi', 'forget', 'check', 'leav', 'restaur', 'get', 'back', 'work', 'old', 'sad', 'check', 'leav', 'order', 'mcchicken', 'old', 'hard', 'liter', 'eat', 'bread']"
-1,"['locat', 'horribl', 'work', 'slow', 'night', 'morn', 'hour', 'forc', 'custom', 'use', 'kio', 'machin', 'everyon']"
-1,"['mcdonald', 'straight', 'trash', 'th', 'th', 'better', 'went', 'bad', 'time', 'caus', 'seem', 'system', 'kiosk', 'work', 'sad', 'thing', 'ask', 'ladi', 'ice', 'cream', 'ask', 'manag', 'manag', 'said', 'next']"
-1,"['would', 'figur', 'kiosk']"
-1,"['terribl', 'patti', 'thin', 'overcook', 'rememb', 'mcdonald', 'use', 'real', 'use', 'tast', 'sacrif', 'everyth', 'old', 'school', 'tast', 'mcdonald', 'obvious', 'profit', 'never', 'kid', 'never', 'eat']"
-1,"['secur', 'guy', 'rude', 'phone', 'approach', 'ask', 'possibl', 'use', 'restroom', 'rude', 'said', 'use', 'purchas', 'agre', 'humbl', 'ask', 'use', 'restroom', 'first', 'make', 'purchas', 'rais', 'voic', 'said', 'u', 'keep', 'ask', 'thing', 'human']"
-1,"['staff', 'member', 'made', 'mistak', 'realis', 'back', 'hotel', 'return', 'pick', 'miss', 'salad', 'drink', 'rude', 'member', 'staff', 'ignor', 'us', 'went', 'collect', 'desk', 'staff', 'member', 'ignor', 'us', 'follow', 'told', 'us', 'go', 'woman', 'refus', 'request', 'deal', 'us', 'receipt', 'ticket', 'number', 'taken', 'receipt', 'initi', 'order', 'eventu', 'gave', 'tri', 'give', 'us', 'origin', 'drink', 'erm', 'tri', 'con', 'would', 'know', 'drink', 'sat', 'side', 'go', 'cold', 'anyway']"
-1,"['never', 'left', 'review', 'life', 'locat', 'secur', 'guard', 'staff', 'tonight', 'locat', 'horribl', 'say', 'least', 'lack', 'custom', 'servic', 'decenc', 'appal', 'never', 'walk', 'busi', 'secur', 'guard', 'find', 'issu', 'caus', 'scene', 'never', 'seen']"
-1,"['overcharg', 'custom', 'uninform', 'price', 'manag', 'aid', 'issu', 'accommod', 'custom', 'state', 'price']"
-1,"['chicken', 'biscuit', 'sandwich', 'aw', 'chicken', 'overcook', 'eat', 'end', 'throw', 'garbag', 'wish', 'took', 'pictur']"
